id,numero,commune,section,arpente,contenance
51287000AD0467,467,51287,AD,False,215
51287000AD0448,448,51287,AD,False,831
51287000AD0449,449,51287,AD,False,734
51287000AD0258,258,51287,AD,False,196
51287000AD0270,270,51287,AD,False,251
51287000AD0257,257,51287,AD,False,218
51287000AD0272,272,51287,AD,False,537
51287000AD0271,271,51287,AD,False,261
51287000AD0252,252,51287,AD,False,301
51287000AD0253,253,51287,AD,False,342
51287000AD0256,256,51287,AD,False,75
51287000AD0250,250,51287,AD,False,289
51287000AD0255,255,51287,AD,False,175
51287000AD0244,244,51287,AD,False,280
51287000AD0245,245,51287,AD,False,394
51287000AD0249,249,51287,AD,False,432
51287000AD0254,254,51287,AD,False,293
51287000AD0238,238,51287,AD,False,303
51287000AD0315,315,51287,AD,False,985
51287000AD0316,316,51287,AD,False,586
51287000AD0314,314,51287,AD,False,543
51287000AD0313,313,51287,AD,False,610
51287000AD0312,312,51287,AD,False,159
51287000AD0310,310,51287,AD,False,448
51287000AD0311,311,51287,AD,False,354
51287000AD0309,309,51287,AD,False,371
51287000AD0308,308,51287,AD,False,200
51287000AD0307,307,51287,AD,False,2041
51287000AD0306,306,51287,AD,False,543
51287000AD0305,305,51287,AD,False,194
51287000AD0304,304,51287,AD,False,552
51287000AD0303,303,51287,AD,False,140
51287000AD0302,302,51287,AD,False,954
51287000AD0301,301,51287,AD,False,242
51287000AD0300,300,51287,AD,False,217
51287000AD0281,281,51287,AD,False,391
51287000AD0299,299,51287,AD,False,283
51287000AD0298,298,51287,AD,False,320
51287000AD0297,297,51287,AD,False,170
51287000AD0296,296,51287,AD,False,325
51287000AD0334,334,51287,AD,False,227
51287000AD0333,333,51287,AD,False,289
51287000AD0332,332,51287,AD,False,197
51287000AD0403,403,51287,AD,False,340
51287000AD0329,329,51287,AD,False,845
51287000AD0331,331,51287,AD,False,197
51287000AD0330,330,51287,AD,False,197
51287000AD0328,328,51287,AD,False,197
51287000AD0326,326,51287,AD,False,261
51287000AD0324,324,51287,AD,False,169
51287000AD0325,325,51287,AD,False,136
51287000AD0323,323,51287,AD,False,169
51287000AD0320,320,51287,AD,False,68
51287000AD0321,321,51287,AD,False,66
51287000AD0322,322,51287,AD,False,169
51287000AD0319,319,51287,AD,False,204
51287000AD0318,318,51287,AD,False,165
51287000AD0317,317,51287,AD,False,200
51287000AD0345,345,51287,AD,False,180
51287000AD0344,344,51287,AD,False,222
51287000AD0346,346,51287,AD,False,180
51287000AD0347,347,51287,AD,False,223
51287000AD0343,343,51287,AD,False,228
51287000AD0339,339,51287,AD,False,202
51287000AD0402,402,51287,AD,False,273
51287000AD0289,289,51287,AD,False,479
51287000AD0290,290,51287,AD,False,220
51287000AD0288,288,51287,AD,False,910
51287000AD0292,292,51287,AD,False,393
51287000AD0291,291,51287,AD,False,183
51287000AD0287,287,51287,AD,False,690
51287000AD0294,294,51287,AD,False,178
51287000AD0293,293,51287,AD,False,213
51287000AD0286,286,51287,AD,False,303
51287000AD0285,285,51287,AD,False,254
51287000AD0284,284,51287,AD,False,217
51287000AD0282,282,51287,AD,False,126
51287000AD0283,283,51287,AD,False,312
51287000AE0590,590,51287,AE,False,299
51287000AE0600,600,51287,AE,False,27214
51287000AE0601,601,51287,AE,False,18475
51287000AE0599,599,51287,AE,False,664
51287000AE0597,597,51287,AE,False,7961
51287000AE0425,425,51287,AE,False,3239
51287000AE0424,424,51287,AE,False,4244
51287000AE0423,423,51287,AE,False,106
51287000AE0360,360,51287,AE,False,277
51287000AE0175,175,51287,AE,False,465
51287000AE0177,177,51287,AE,False,661
51287000AE0289,289,51287,AE,False,312
51287000AE0176,176,51287,AE,False,643
51287000AE0294,294,51287,AE,False,143
51287000AE0290,290,51287,AE,False,305
51287000AE0174,174,51287,AE,False,872
51287000AE0170,170,51287,AE,False,909
51287000AE0293,293,51287,AE,False,135
51287000AE0169,169,51287,AE,False,466
51287000AE0194,194,51287,AE,False,4338
51287000AE0365,365,51287,AE,False,10120
51287000AE0192,192,51287,AE,False,1161
51287000AE0168,168,51287,AE,False,890
51287000AE0166,166,51287,AE,False,2309
51287000AE0165,165,51287,AE,False,1889
51287000AE0164,164,51287,AE,False,924
51287000AE0328,328,51287,AE,False,462
51287000AE0544,544,51287,AE,False,291
51287000AE0545,545,51287,AE,False,627
51287000AE0330,330,51287,AE,False,2301
51287000AE0161,161,51287,AE,False,5330
51287000AE0162,162,51287,AE,False,301
51287000AE0167,167,51287,AE,False,895
51287000AE0147,147,51287,AE,False,392
51287000AE0148,148,51287,AE,False,16
51287000AE0146,146,51287,AE,False,502
51287000AE0145,145,51287,AE,False,782
51287000AE0195,195,51287,AE,False,1807
51287000AE0196,196,51287,AE,False,1006
51287000AE0356,356,51287,AE,False,815
51287000AE0592,592,51287,AE,False,112
51287000AE0325,325,51287,AE,False,2547
51287000AE0417,417,51287,AE,False,4684
51287000AE0364,364,51287,AE,False,10211
51287000AE0322,322,51287,AE,False,830
51287000AE0593,593,51287,AE,False,73
51287000AE0357,357,51287,AE,False,516
51287000AE0323,323,51287,AE,False,702
51287000AE0144,144,51287,AE,False,478
51287000AE0420,420,51287,AE,False,3830
51287000AE0324,324,51287,AE,False,492
51287000AE0141,141,51287,AE,False,467
51287000AE0137,137,51287,AE,False,794
51287000AE0432,432,51287,AE,False,848
51287000AE0278,278,51287,AE,False,524
51287000AE0279,279,51287,AE,False,127
51287000AE0198,198,51287,AE,False,507
51287000AE0591,591,51287,AE,False,147
51287000AE0199,199,51287,AE,False,755
51287000AE0489,489,51287,AE,False,304
51287000AE0140,140,51287,AE,False,272
51287000AE0583,583,51287,AE,False,300
51287000AE0143,143,51287,AE,False,773
51287000AE0584,584,51287,AE,False,9
51287000AE0585,585,51287,AE,False,777
51287000AE0582,582,51287,AE,False,9
51287000AE0139,139,51287,AE,False,792
51287000AE0142,142,51287,AE,False,352
51287000AE0304,304,51287,AE,False,987
51287000AE0159,159,51287,AE,False,340
51287000AE0305,305,51287,AE,False,909
51287000AE0160,160,51287,AE,False,497
51287000AE0267,267,51287,AE,False,316
51287000AE0158,158,51287,AE,False,169
51287000AE0268,268,51287,AE,False,765
51287000AE0153,153,51287,AE,False,690
51287000AE0283,283,51287,AE,False,344
51287000AE0284,284,51287,AE,False,5
51287000AE0152,152,51287,AE,False,1078
51287000AE0285,285,51287,AE,False,75
51287000AE0286,286,51287,AE,False,441
51287000AE0154,154,51287,AE,False,476
51287000AE0151,151,51287,AE,False,925
51287000AE0321,321,51287,AE,False,2780
51287000AE0596,596,51287,AE,False,7996
51287000AE0594,594,51287,AE,False,81
51287000AE0595,595,51287,AE,False,845
51287000AE0358,358,51287,AE,False,261
51287000AE0430,430,51287,AE,False,348
51287000AE0431,431,51287,AE,False,1
51287000AE0359,359,51287,AE,False,5
51287000AE0421,421,51287,AE,False,699
51287000AE0428,428,51287,AE,False,329
51287000AE0429,429,51287,AE,False,195
51287000AE0427,427,51287,AE,False,70
51287000AE0426,426,51287,AE,False,150
51287000AE0422,422,51287,AE,False,12
51287000AE0125,125,51287,AE,False,43
51287000AE0178,178,51287,AE,False,435
51287000AE0291,291,51287,AE,False,319
51287000AE0179,179,51287,AE,False,443
51287000AE0292,292,51287,AE,False,153
51287000AE0180,180,51287,AE,False,1544
51287000AE0573,573,51287,AE,False,53
51287000AE0181,181,51287,AE,False,74
51287000AE0183,183,51287,AE,False,522
51287000AE0182,182,51287,AE,False,183
51287000AE0185,185,51287,AE,False,272
51287000AE0190,190,51287,AE,False,240
51287000AE0188,188,51287,AE,False,582
51287000AE0186,186,51287,AE,False,248
51287000AE0556,556,51287,AE,False,381
51287000AE0187,187,51287,AE,False,273
51287000AE0221,221,51287,AE,False,1331
51287000AE0191,191,51287,AE,False,538
51287000AE0557,557,51287,AE,False,164
51287000AE0222,222,51287,AE,False,396
51287000AE0223,223,51287,AE,False,199
51287000AE0232,232,51287,AE,False,340
51287000AE0559,559,51287,AE,False,629
51287000AE0261,261,51287,AE,False,361
51287000AE0233,233,51287,AE,False,334
51287000AE0560,560,51287,AE,False,37
51287000AE0238,238,51287,AE,False,511
51287000AE0237,237,51287,AE,False,254
51287000AE0239,239,51287,AE,False,264
51287000AE0236,236,51287,AE,False,252
51287000AE0558,558,51287,AE,False,37
51287000AE0240,240,51287,AE,False,234
51287000AE0241,241,51287,AE,False,208
51287000AE0242,242,51287,AE,False,740
51287000AE0243,243,51287,AE,False,546
51287000AE0244,244,51287,AE,False,128
51287000AE0246,246,51287,AE,False,163
51287000AE0247,247,51287,AE,False,164
51287000AE0245,245,51287,AE,False,338
51287000AE0248,248,51287,AE,False,420
51287000AE0251,251,51287,AE,False,271
51287000AE0252,252,51287,AE,False,207
51287000AE0250,250,51287,AE,False,281
51287000AE0249,249,51287,AE,False,168
51287000AE0253,253,51287,AE,False,182
51287000AE0031,31,51287,AE,False,1438
51287000AE0027,27,51287,AE,False,2162
51287000AE0259,259,51287,AE,False,5160
51287000AE0226,226,51287,AE,False,248
51287000AE0227,227,51287,AE,False,327
51287000AE0235,235,51287,AE,False,175
51287000AE0561,561,51287,AE,False,117
51287000AE0228,228,51287,AE,False,482
51287000AE0234,234,51287,AE,False,80
51287000AE0229,229,51287,AE,False,447
51287000AE0231,231,51287,AE,False,101
51287000AE0230,230,51287,AE,False,746
51287000AE0220,220,51287,AE,False,5623
51287000AE0327,327,51287,AE,False,119
51287000AE0219,219,51287,AE,False,491
51287000AE0326,326,51287,AE,False,877
51287000AE0218,218,51287,AE,False,1006
51287000AE0288,288,51287,AE,False,82
51287000AE0215,215,51287,AE,False,3919
51287000AE0287,287,51287,AE,False,15
51287000AE0214,214,51287,AE,False,2764
51287000AE0213,213,51287,AE,False,423
51287000AE0262,262,51287,AE,False,651
51287000AE0084,84,51287,AE,False,2714
51287000AE0083,83,51287,AE,False,334
51287000AE0082,82,51287,AE,False,198
51287000AE0081,81,51287,AE,False,400
51287000AE0080,80,51287,AE,False,902
51287000AE0551,551,51287,AE,False,71
51287000AE0373,373,51287,AE,False,36
51287000AE0349,349,51287,AE,False,163
51287000AE0407,407,51287,AE,False,128
51287000AE0405,405,51287,AE,False,144
51287000AE0372,372,51287,AE,False,160
51287000AE0350,350,51287,AE,False,126
51287000AE0408,408,51287,AE,False,827
51287000AE0371,371,51287,AE,False,229
51287000AE0351,351,51287,AE,False,10
51287000AE0409,409,51287,AE,False,670
51287000AE0441,441,51287,AE,False,125
51287000AE0442,442,51287,AE,False,54
51287000AE0443,443,51287,AE,False,30
51287000AE0073,73,51287,AE,False,705
51287000AE0370,370,51287,AE,False,327
51287000AE0352,352,51287,AE,False,232
51287000AE0410,410,51287,AE,False,347
51287000AE0440,440,51287,AE,False,100
51287000AE0478,478,51287,AE,False,155
51287000AE0480,480,51287,AE,False,1375
51287000AE0477,477,51287,AE,False,137
51287000AE0353,353,51287,AE,False,6
51287000AE0411,411,51287,AE,False,427
51287000AE0439,439,51287,AE,False,5
51287000AE0479,479,51287,AE,False,17
51287000AE0123,123,51287,AE,False,90
51287000AE0589,589,51287,AE,False,225
51287000AE0354,354,51287,AE,False,152
51287000AE0355,355,51287,AE,False,59
51287000AE0366,366,51287,AE,False,8
51287000AE0367,367,51287,AE,False,113
51287000AE0368,368,51287,AE,False,2
51287000AE0412,412,51287,AE,False,161
51287000AE0438,438,51287,AE,False,128
51287000AE0437,437,51287,AE,False,153
51287000AE0077,77,51287,AE,False,667
51287000AE0078,78,51287,AE,False,602
51287000AE0079,79,51287,AE,False,622
51287000AE0413,413,51287,AE,False,683
51287000AE0414,414,51287,AE,False,185
51287000AE0488,488,51287,AE,False,141
51287000AE0435,435,51287,AE,False,61
51287000AE0434,434,51287,AE,False,56
51287000AE0436,436,51287,AE,False,2
51287000AE0415,415,51287,AE,False,300
51287000AE0433,433,51287,AE,False,213
51287000AE0205,205,51287,AE,False,2366
51287000AE0206,206,51287,AE,False,774
51287000AE0207,207,51287,AE,False,374
51287000AE0208,208,51287,AE,False,338
51287000AE0209,209,51287,AE,False,327
51287000AE0210,210,51287,AE,False,299
51287000AE0211,211,51287,AE,False,245
51287000AE0212,212,51287,AE,False,172
51287000AE0598,598,51287,AE,False,733
51287000AE0587,587,51287,AE,False,1047
51287000AE0588,588,51287,AE,False,1047
51287000AE0087,87,51287,AE,False,1284
51287000AE0085,85,51287,AE,False,80
51287000AE0090,90,51287,AE,False,226
51287000AE0089,89,51287,AE,False,168
51287000AE0091,91,51287,AE,False,662
51287000AE0092,92,51287,AE,False,556
51287000AE0105,105,51287,AE,False,1097
51287000AE0104,104,51287,AE,False,690
51287000AE0264,264,51287,AE,False,2879
51287000AE0102,102,51287,AE,False,524
51287000AE0574,574,51287,AE,False,562
51287000AE0586,586,51287,AE,False,485
51287000AE0578,578,51287,AE,False,410
51287000AE0579,579,51287,AE,False,49
51287000AE0580,580,51287,AE,False,1486
51287000AE0577,577,51287,AE,True,46
51287000AE0116,116,51287,AE,False,728
51287000AE0096,96,51287,AE,False,3593
51287000AE0115,115,51287,AE,False,177
51287000AE0098,98,51287,AE,False,952
51287000AE0114,114,51287,AE,False,196
51287000AE0099,99,51287,AE,False,414
51287000AE0113,113,51287,AE,False,730
51287000AE0100,100,51287,AE,False,896
51287000AE0112,112,51287,AE,False,382
51287000AE0575,575,51287,AE,False,3726
51287000AE0576,576,51287,AE,False,911
51287000AE0265,265,51287,AE,False,560
51287000AE0101,101,51287,AE,False,724
51287000AE0008,8,51287,AE,False,773
51287000AE0492,492,51287,AE,False,192
51287000AE0491,491,51287,AE,False,220
51287000AE0493,493,51287,AE,False,46
51287000AE0490,490,51287,AE,False,172
51287000AE0494,494,51287,AE,False,20
51287000AE0497,497,51287,AE,False,214
51287000AE0254,254,51287,AE,False,240
51287000AE0255,255,51287,AE,False,232
51287000AE0256,256,51287,AE,False,639
51287000AE0271,271,51287,AE,False,211
51287000AE0270,270,51287,AE,False,211
51287000AE0026,26,51287,AE,False,585
51287000AE0258,258,51287,AE,False,216
51287000AE0022,22,51287,AE,False,138
51287000AE0021,21,51287,AE,False,534
51287000AE0302,302,51287,AE,False,1266
51287000AE0301,301,51287,AE,False,15
51287000AE0303,303,51287,AE,False,291
51287000AE0007,7,51287,AE,False,408
51287000AE0017,17,51287,AE,False,1053
51287000AE0016,16,51287,AE,False,591
51287000AE0547,547,51287,AE,False,1027
51287000AE0014,14,51287,AE,False,284
51287000AE0013,13,51287,AE,False,311
51287000AE0546,546,51287,AE,False,888
51287000AE0009,9,51287,AE,False,271
51287000AE0064,64,51287,AE,False,43
51287000AE0065,65,51287,AE,False,139
51287000AE0063,63,51287,AE,False,255
51287000AE0549,549,51287,AE,False,85
51287000AE0550,550,51287,AE,False,21
51287000AE0548,548,51287,AE,False,22
51287000AE0475,475,51287,AE,False,204
51287000AE0444,444,51287,AE,False,26
51287000AE0062,62,51287,AE,False,129
51287000AE0061,61,51287,AE,False,170
51287000AE0060,60,51287,AE,False,104
51287000AE0056,56,51287,AE,False,509
51287000AE0055,55,51287,AE,False,242
51287000AE0054,54,51287,AE,False,519
51287000AE0474,474,51287,AE,False,167
51287000AE0445,445,51287,AE,False,49
51287000AE0053,53,51287,AE,False,601
51287000AE0052,52,51287,AE,False,576
51287000AE0464,464,51287,AE,False,1355
51287000AE0049,49,51287,AE,False,999
51287000AE0050,50,51287,AE,False,140
51287000AE0463,463,51287,AE,False,170
51287000AE0457,457,51287,AE,False,64
51287000AE0456,456,51287,AE,False,10
51287000AE0462,462,51287,AE,False,89
51287000AE0458,458,51287,AE,False,66
51287000AE0460,460,51287,AE,False,25
51287000AE0455,455,51287,AE,False,46
51287000AE0465,465,51287,AE,False,3
51287000AE0461,461,51287,AE,False,94
51287000AE0374,374,51287,AE,False,1
51287000AE0032,32,51287,AE,False,280
51287000AE0343,343,51287,AE,False,30
51287000AE0375,375,51287,AE,False,6
51287000AE0033,33,51287,AE,False,203
51287000AE0344,344,51287,AE,False,10
51287000AE0342,342,51287,AE,False,31
51287000AE0377,377,51287,AE,False,36
51287000AE0025,25,51287,AE,False,572
51287000AE0552,552,51287,AE,False,24
51287000AE0023,23,51287,AE,False,139
51287000AE0345,345,51287,AE,False,24
51287000AE0401,401,51287,AE,False,213
51287000AE0400,400,51287,AE,False,166
51287000AE0399,399,51287,AE,False,180
51287000AE0341,341,51287,AE,False,76
51287000AE0378,378,51287,AE,False,61
51287000AE0402,402,51287,AE,False,270
51287000AE0446,446,51287,AE,False,40
51287000AE0447,447,51287,AE,False,30
51287000AE0448,448,51287,AE,False,34
51287000AE0398,398,51287,AE,False,429
51287000AE0340,340,51287,AE,False,61
51287000AE0379,379,51287,AE,False,36
51287000AE0346,346,51287,AE,False,17
51287000AE0473,473,51287,AE,False,108
51287000AE0472,472,51287,AE,False,122
51287000AE0449,449,51287,AE,False,78
51287000AE0397,397,51287,AE,False,357
51287000AE0339,339,51287,AE,False,27
51287000AE0347,347,51287,AE,False,26
51287000AE0404,404,51287,AE,False,137
51287000AE0348,348,51287,AE,False,18
51287000AE0406,406,51287,AE,False,13
51287000AE0471,471,51287,AE,False,234
51287000AE0024,24,51287,AE,False,138
51287000AE0019,19,51287,AE,False,242
51287000AE0380,380,51287,AE,False,102
51287000AE0020,20,51287,AE,False,153
51287000AE0496,496,51287,AE,False,2
51287000AE0495,495,51287,AE,False,1
51287000AE0297,297,51287,AE,False,33
51287000AE0300,300,51287,AE,False,34
51287000AE0470,470,51287,AE,False,143
51287000AE0469,469,51287,AE,False,52
51287000AE0450,450,51287,AE,False,61
51287000AE0468,468,51287,AE,False,74
51287000AE0451,451,51287,AE,False,27
51287000AE0467,467,51287,AE,False,26
51287000AE0452,452,51287,AE,False,49
51287000AE0396,396,51287,AE,False,158
51287000AE0466,466,51287,AE,False,13
51287000AE0453,453,51287,AE,False,26
51287000AE0395,395,51287,AE,False,286
51287000AE0454,454,51287,AE,False,26
51287000AE0392,392,51287,AE,False,427
51287000AE0393,393,51287,AE,False,136
51287000AE0046,46,51287,AE,False,179
51287000AE0394,394,51287,AE,False,134
51287000AE0336,336,51287,AE,False,23
51287000AE0335,335,51287,AE,False,66
51287000AE0391,391,51287,AE,False,81
51287000AE0045,45,51287,AE,False,186
51287000AE0337,337,51287,AE,False,22
51287000AE0334,334,51287,AE,False,34
51287000AE0382,382,51287,AE,False,63
51287000AE0554,554,51287,AE,False,76
51287000AE0390,390,51287,AE,False,68
51287000AE0388,388,51287,AE,False,46
51287000AE0389,389,51287,AE,False,53
51287000AE0338,338,51287,AE,False,52
51287000AE0381,381,51287,AE,False,55
51287000AE0384,384,51287,AE,False,134
51287000AE0555,555,51287,AE,False,127
51287000AE0333,333,51287,AE,False,34
51287000AE0553,553,51287,AE,False,21
51287000AE0385,385,51287,AE,False,147
51287000AE0332,332,51287,AE,False,33
51287000AE0331,331,51287,AE,False,60
51287000AE0387,387,51287,AE,False,85
51287000AE0386,386,51287,AE,False,163
51287000AE0043,43,51287,AE,False,262
51287000AE0015,15,51287,AE,False,504
51287000AE0011,11,51287,AE,False,188
51287000AE0299,299,51287,AE,False,84
51287000AE0296,296,51287,AE,False,188
51287000AE0010,10,51287,AE,False,59
51287000AE0097,97,51287,AE,False,252
51287000AH0341,341,51287,AH,False,23025
51287000AH0247,247,51287,AH,False,4027
51287000AH0329,329,51287,AH,False,4784
51287000AH0253,253,51287,AH,False,6306
51287000AH0328,328,51287,AH,False,454
51287000AH0252,252,51287,AH,False,5531
51287000AH0251,251,51287,AH,False,5455
51287000AH0250,250,51287,AH,False,5380
51287000AH0274,274,51287,AH,False,464
51287000AH0273,273,51287,AH,False,4842
51287000AH0190,190,51287,AH,False,2785
51287000AH0340,340,51287,AH,False,9436
51287000AH0104,104,51287,AH,False,1220
51287000AH0103,103,51287,AH,False,3057
51287000AH0110,110,51287,AH,False,569
51287000AH0111,111,51287,AH,False,341
51287000AH0112,112,51287,AH,False,378
51287000AH0113,113,51287,AH,False,396
51287000AH0114,114,51287,AH,False,408
51287000AH0115,115,51287,AH,False,1166
51287000AH0102,102,51287,AH,False,1832
51287000AH0100,100,51287,AH,False,354
51287000AH0101,101,51287,AH,False,168
51287000AH0282,282,51287,AH,False,1542
51287000AH0188,188,51287,AH,False,2335
51287000AH0187,187,51287,AH,False,506
51287000AH0227,227,51287,AH,False,757
51287000AH0182,182,51287,AH,False,331
51287000AH0219,219,51287,AH,False,760
51287000AH0220,220,51287,AH,False,765
51287000AH0180,180,51287,AH,False,503
51287000AH0179,179,51287,AH,False,227
51287000AH0178,178,51287,AH,False,224
51287000AH0211,211,51287,AH,False,4836
51287000AH0214,214,51287,AH,False,1155
51287000AH0098,98,51287,AH,False,527
51287000AH0195,195,51287,AH,False,448
51287000AH0246,246,51287,AH,False,4825
51287000AH0193,193,51287,AH,False,2806
51287000AH0217,217,51287,AH,False,1350
51287000AH0218,218,51287,AH,False,1461
51287000AH0343,343,51287,AH,False,1179
51287000AH0342,342,51287,AH,False,2213
51287000AH0105,105,51287,AH,False,158
51287000AH0106,106,51287,AH,False,178
51287000AH0133,133,51287,AH,False,1881
51287000AH0130,130,51287,AH,False,1078
51287000AH0126,126,51287,AH,False,691
51287000AH0124,124,51287,AH,False,774
51287000AH0123,123,51287,AH,False,269
51287000AH0215,215,51287,AH,False,242
51287000AH0216,216,51287,AH,False,916
51287000AH0225,225,51287,AH,False,96
51287000AH0121,121,51287,AH,False,2123
51287000AH0120,120,51287,AH,False,3469
51287000AH0119,119,51287,AH,False,1051
51287000AH0118,118,51287,AH,False,2570
51287000AH0117,117,51287,AH,False,1404
51287000AH0116,116,51287,AH,False,1237
51287000AH0321,321,51287,AH,False,330
51287000AH0198,198,51287,AH,False,163
51287000AH0320,320,51287,AH,False,111
51287000AH0107,107,51287,AH,False,482
51287000AH0109,109,51287,AH,False,363
51287000AH0148,148,51287,AH,False,2223
51287000AH0149,149,51287,AH,False,1375
51287000AH0150,150,51287,AH,False,613
51287000AH0151,151,51287,AH,False,3650
51287000AH0224,224,51287,AH,False,115
51287000AH0154,154,51287,AH,False,361
51287000AH0209,209,51287,AH,False,351
51287000AH0155,155,51287,AH,False,267
51287000AH0210,210,51287,AH,False,482
51287000AH0157,157,51287,AH,False,350
51287000AH0158,158,51287,AH,False,389
51287000AH0159,159,51287,AH,False,619
51287000AH0163,163,51287,AH,False,307
51287000AH0164,164,51287,AH,False,830
51287000AH0165,165,51287,AH,False,628
51287000AH0162,162,51287,AH,False,278
51287000AH0279,279,51287,AH,False,388
51287000AH0161,161,51287,AH,False,1412
51287000AH0280,280,51287,AH,False,52
51287000AH0283,283,51287,AH,False,54
51287000AH0281,281,51287,AH,False,1321
51287000AH0171,171,51287,AH,False,273
51287000AH0168,168,51287,AH,False,364
51287000AH0170,170,51287,AH,False,326
51287000AH0172,172,51287,AH,False,380
51287000AH0169,169,51287,AH,False,385
51287000AH0294,294,51287,AH,False,370
51287000AH0295,295,51287,AH,False,418
51287000AH0339,339,51287,AH,False,519
51287000AH0338,338,51287,AH,False,143
51287000AH0337,337,51287,AH,False,143
51287000AH0336,336,51287,AH,False,365
51287000AH0175,175,51287,AH,False,359
51287000AH0174,174,51287,AH,False,485
51287000AH0232,232,51287,AH,False,52
51287000AH0271,271,51287,AH,False,30
51287000AH0233,233,51287,AH,False,6
51287000AH0272,272,51287,AH,False,207
51287000AH0228,228,51287,AH,False,62
51287000AH0185,185,51287,AH,False,186
51287000AH0183,183,51287,AH,False,349
51287000AH0229,229,51287,AH,False,92
51287000AH0234,234,51287,AH,False,10
51287000AH0184,184,51287,AH,False,294
51287000AH0235,235,51287,AH,False,8
51287000AH0236,236,51287,AH,False,10
51287000AH0231,231,51287,AH,False,25
51287000AH0230,230,51287,AH,False,48
51287000AH0091,91,51287,AH,False,5866
51287000AH0199,199,51287,AH,False,4801
51287000AH0200,200,51287,AH,False,1515
51287000AH0226,226,51287,AH,False,146
51287000AH0093,93,51287,AH,False,11223
51287000AH0094,94,51287,AH,False,3034
51287000AH0223,223,51287,AH,False,158
51287000AH0213,213,51287,AH,False,550
51287000AH0097,97,51287,AH,False,613
51287000AH0125,125,51287,AH,False,343
51287000AH0203,203,51287,AH,False,280
51287000AH0212,212,51287,AH,False,350
51287000AH0095,95,51287,AH,False,242
51287000AH0194,194,51287,AH,False,1000
51287000AH0061,61,51287,AH,False,1427
51287000AH0255,255,51287,AH,False,1330
51287000AH0062,62,51287,AH,False,586
51287000AH0063,63,51287,AH,False,555
51287000AH0306,306,51287,AH,False,1636
51287000AH0256,256,51287,AH,False,593
51287000AH0064,64,51287,AH,False,765
51287000AH0065,65,51287,AH,False,248
51287000AH0066,66,51287,AH,False,2171
51287000AH0068,68,51287,AH,False,263
51287000AH0293,293,51287,AH,False,443
51287000AH0136,136,51287,AH,False,778
51287000AH0067,67,51287,AH,False,262
51287000AH0135,135,51287,AH,False,827
51287000AH0292,292,51287,AH,False,166
51287000AH0070,70,51287,AH,False,157
51287000AH0134,134,51287,AH,False,1494
51287000AH0138,138,51287,AH,False,417
51287000AH0071,71,51287,AH,False,262
51287000AH0132,132,51287,AH,False,1042
51287000AH0139,139,51287,AH,False,207
51287000AH0072,72,51287,AH,False,268
51287000AH0131,131,51287,AH,False,1047
51287000AH0140,140,51287,AH,False,308
51287000AH0128,128,51287,AH,False,320
51287000AH0129,129,51287,AH,False,402
51287000AH0127,127,51287,AH,False,202
51287000AH0073,73,51287,AH,False,279
51287000AH0309,309,51287,AH,False,878
51287000AH0310,310,51287,AH,False,2821
51287000AH0143,143,51287,AH,False,203
51287000AH0142,142,51287,AH,False,466
51287000AH0141,141,51287,AH,False,376
51287000AH0267,267,51287,AH,False,157
51287000AH0268,268,51287,AH,False,89
51287000AH0270,270,51287,AH,False,17
51287000AH0269,269,51287,AH,False,73
51287000AH0287,287,51287,AH,False,674
51287000AH0286,286,51287,AH,False,618
51287000AH0146,146,51287,AH,False,318
51287000AH0086,86,51287,AH,False,2621
51287000AH0087,87,51287,AH,False,1692
51287000AH0090,90,51287,AH,False,2184
51287000AH0013,13,51287,AH,False,2574
51287000AH0284,284,51287,AH,False,682
51287000AH0331,331,51287,AH,False,946
51287000AH0330,330,51287,AH,False,492
51287000AH0015,15,51287,AH,False,204
51287000AH0207,207,51287,AH,False,197
51287000AH0208,208,51287,AH,False,598
51287000AH0322,322,51287,AH,False,824
51287000AH0049,49,51287,AH,False,320
51287000AH0047,47,51287,AH,False,289
51287000AH0050,50,51287,AH,False,370
51287000AH0051,51,51287,AH,False,313
51287000AH0052,52,51287,AH,False,257
51287000AH0055,55,51287,AH,False,201
51287000AH0053,53,51287,AH,False,285
51287000AH0056,56,51287,AH,False,621
51287000AH0054,54,51287,AH,False,367
51287000AH0057,57,51287,AH,False,746
51287000AH0058,58,51287,AH,False,194
51287000AH0059,59,51287,AH,False,518
51287000AH0060,60,51287,AH,False,807
51287000AH0082,82,51287,AH,False,621
51287000AH0081,81,51287,AH,False,610
51287000AH0258,258,51287,AH,False,312
51287000AH0080,80,51287,AH,False,541
51287000AH0069,69,51287,AH,False,150
51287000AH0237,237,51287,AH,False,154
51287000AH0079,79,51287,AH,False,838
51287000AH0078,78,51287,AH,False,181
51287000AH0242,242,51287,AH,False,291
51287000AH0244,244,51287,AH,False,109
51287000AH0243,243,51287,AH,False,233
51287000AH0241,241,51287,AH,False,198
51287000AH0238,238,51287,AH,False,103
51287000AH0206,206,51287,AH,False,150
51287000AH0240,240,51287,AH,False,96
51287000AH0239,239,51287,AH,False,181
51287000AH0307,307,51287,AH,False,24
51287000AH0308,308,51287,AH,False,24
51287000AH0222,222,51287,AH,False,29
51287000AH0088,88,51287,AH,False,1186
51287000AH0089,89,51287,AH,False,493
51287000AH0266,266,51287,AH,False,2093
51287000AH0043,43,51287,AH,False,366
